Date,s&p500,gold,13w_treasury,usd_index
2014-10-27,2018.050048828125,1171.0999755859375,0.003000000026077032,86.87999725341797
2014-11-03,2031.9200439453125,1169.5999755859375,0.017999999225139618,87.63999938964844
2014-11-10,2039.8199462890625,1185.0,0.003000000026077032,87.52999877929688
2014-11-17,2063.5,1197.5,0.003000000026077032,88.30999755859375
2014-11-24,2067.56005859375,1175.199951171875,0.004999999888241291,88.36000061035156
2014-12-01,2075.3701171875,1190.0999755859375,0.009999999776482582,89.33000183105469
2014-12-08,2002.3299560546875,1222.0,0.014999999664723873,88.36000061035156
2014-12-15,2070.64990234375,1195.9000244140625,0.02500000037252903,89.5999984741211
2014-12-22,2088.77001953125,1195.300048828125,0.009999999776482582,90.02999877929688
2014-12-29,2058.199951171875,1186.0,0.014999999664723873,91.08000183105469
2015-01-05,2044.81005859375,1216.0,0.014999999664723873,91.94000244140625
2015-01-12,2019.4200439453125,1276.9000244140625,0.017999999225139618,92.5199966430664
2015-01-19,2051.820068359375,1292.5999755859375,0.013000000268220901,95.0
2015-01-26,1994.989990234375,1278.5,0.004999999888241291,94.80000305175781
2015-02-02,2055.469970703125,1233.9000244140625,0.014999999664723873,94.69999694824219
2015-02-09,2096.989990234375,1226.5,0.004999999888241291,94.19999694824219
2015-02-16,2110.300048828125,1204.4000244140625,0.009999999776482582,94.25
2015-02-23,2104.5,1212.5999755859375,0.00800000037997961,95.25
2015-03-02,2071.260009765625,1164.0999755859375,0.004999999888241291,97.62000274658203
2015-03-09,2053.39990234375,1152.5999755859375,0.023000000044703484,100.33000183105469
2015-03-16,2108.10009765625,1184.800048828125,0.003000000026077032,97.91000366210938
2015-03-23,2061.02001953125,1199.800048828125,0.029999999329447746,97.29000091552734
2015-03-30,2066.9599609375,1200.9000244140625,0.009999999776482582,96.75
2015-04-06,2102.06005859375,1204.5999755859375,0.014999999664723873,99.38999938964844
2015-04-13,2081.179931640625,1202.9000244140625,0.013000000268220901,97.5199966430664
2015-04-20,2117.68994140625,1175.199951171875,0.014999999664723873,96.91999816894531
2015-04-27,2108.2900390625,1174.5,0.003000000026077032,95.30000305175781
2015-05-04,2116.10009765625,1189.0999755859375,0.003000000026077032,94.79000091552734
2015-05-11,2122.72998046875,1225.5,0.009999999776482582,93.13999938964844
2015-05-18,2126.06005859375,1204.300048828125,0.009999999776482582,96.01000213623047
2015-05-25,2107.389892578125,1189.4000244140625,0.003000000026077032,96.91000366210938
2015-06-01,2092.830078125,1167.800048828125,0.009999999776482582,96.30999755859375
2015-06-08,2094.110107421875,1178.800048828125,0.004999999888241291,94.97000122070312
2015-06-15,2109.989990234375,1201.5,0.003000000026077032,94.08999633789062
2015-06-22,2101.489990234375,1172.9000244140625,0.004999999888241291,95.47000122070312
2015-06-29,2076.780029296875,1163.0,0.003000000026077032,95.94999694824219
2015-07-06,2076.6201171875,1157.699951171875,0.00800000037997961,96.02999877929688
2015-07-13,2126.639892578125,1131.800048828125,0.013000000268220901,97.86000061035156
2015-07-20,2079.64990234375,1085.5999755859375,0.029999999329447746,97.23999786376953
2015-07-27,2103.840087890625,1094.9000244140625,0.057999998331069946,97.37000274658203
2015-08-03,2077.570068359375,1094.0999755859375,0.054999999701976776,97.55999755859375
2015-08-10,2091.5400390625,1112.9000244140625,0.07999999821186066,96.56999969482422
2015-08-17,1970.8900146484375,1159.5999755859375,0.019999999552965164,94.83000183105469
2015-08-24,1988.8699951171875,1133.0999755859375,0.05000000074505806,96.11000061035156
2015-08-31,1921.219970703125,1120.5999755859375,0.02500000037252903,96.2300033569336
2015-09-07,1961.050048828125,1103.5,0.023000000044703484,95.19000244140625
2015-09-14,1958.030029296875,1138.0999755859375,0.009999999776482582,94.86000061035156
2015-09-21,1931.3399658203125,1146.0,0.019999999552965164,96.2699966430664
2015-09-28,1951.3599853515625,1137.0999755859375,0.00800000037997961,95.83000183105469
2015-10-05,2014.8900146484375,1156.300048828125,0.003000000026077032,94.80999755859375
2015-10-12,2033.1099853515625,1183.5999755859375,0.004999999888241291,94.54000091552734
2015-10-19,2075.14990234375,1163.300048828125,0.003000000026077032,97.06999969482422
2015-10-26,2079.360107421875,1141.5,0.06800000369548798,96.94999694824219
2015-11-02,2099.199951171875,1087.5999755859375,0.0729999989271164,99.16000366210938
2015-11-09,2023.0400390625,1080.800048828125,0.11299999803304672,98.98999786376953
2015-11-16,2089.169921875,1076.4000244140625,0.09300000220537186,99.56999969482422
2015-11-23,2090.110107421875,1056.199951171875,0.1599999964237213,100.0199966430664
2015-11-30,2091.68994140625,1084.5,0.20499999821186066,98.3499984741211
2015-12-07,2012.3699951171875,1076.9000244140625,0.21299999952316284,97.56999969482422
2015-12-14,2005.550048828125,1066.199951171875,0.17499999701976776,98.69999694824219
2015-12-21,2060.989990234375,1077.199951171875,0.18299999833106995,97.9800033569336
2015-12-28,2043.93994140625,1060.300048828125,0.14800000190734863,98.62999725341797
2016-01-04,1922.030029296875,1097.800048828125,0.1899999976158142,98.54000091552734
2016-01-11,1880.3299560546875,1091.5,0.22300000488758087,98.95999908447266
2016-01-18,1906.9000244140625,1097.199951171875,0.2879999876022339,99.56999969482422
2016-01-25,1940.239990234375,1116.4000244140625,0.30000001192092896,99.61000061035156
2016-02-01,1880.050048828125,1157.800048828125,0.27799999713897705,97.02999877929688
2016-02-08,1864.780029296875,1239.0999755859375,0.27000001072883606,95.9800033569336
2016-02-15,1917.780029296875,1230.4000244140625,0.28299999237060547,96.5999984741211
2016-02-22,1948.050048828125,1219.800048828125,0.30300000309944153,98.1500015258789
2016-02-29,1999.989990234375,1269.9000244140625,0.26499998569488525,97.33999633789062
2016-03-07,2022.18994140625,1258.699951171875,0.30799999833106995,96.16999816894531
2016-03-14,2049.580078125,1253.800048828125,0.2800000011920929,94.98999786376953
2016-03-21,2035.93994140625,1221.4000244140625,0.2750000059604645,96.13999938964844
2016-03-28,2072.780029296875,1222.199951171875,0.21799999475479126,94.62000274658203
2016-04-04,2047.5999755859375,1242.5,0.21799999475479126,94.23999786376953
2016-04-11,2080.72998046875,1233.0999755859375,0.20999999344348907,94.69999694824219
2016-04-18,2091.580078125,1228.699951171875,0.22499999403953552,95.12000274658203
2016-04-25,2065.300048828125,1289.199951171875,0.19300000369548798,93.08000183105469
2016-05-02,2057.139892578125,1292.9000244140625,0.18000000715255737,93.88999938964844
2016-05-09,2046.6099853515625,1271.9000244140625,0.257999986410141,94.61000061035156
2016-05-16,2052.320068359375,1252.4000244140625,0.2980000078678131,95.30999755859375
2016-05-23,2099.06005859375,1213.800048828125,0.2980000078678131,95.5199966430664
2016-05-30,2099.1298828125,1240.0999755859375,0.27000001072883606,94.02999877929688
2016-06-06,2096.070068359375,1273.4000244140625,0.23999999463558197,94.5999984741211
2016-06-13,2071.219970703125,1292.5,0.24799999594688416,94.20999908447266
2016-06-20,2037.4100341796875,1320.0,0.23800000548362732,95.44999694824219
2016-06-27,2102.949951171875,1336.699951171875,0.24300000071525574,95.6500015258789
2016-07-04,2129.89990234375,1356.5999755859375,0.27300000190734863,96.30000305175781
2016-07-11,2161.739990234375,1326.5,0.2980000078678131,96.58000183105469
2016-07-18,2175.030029296875,1323.0999755859375,0.30300000309944153,97.47000122070312
2016-07-25,2173.60009765625,1349.0,0.23999999463558197,95.52999877929688
2016-08-01,2182.8701171875,1336.4000244140625,0.25,96.19000244140625
2016-08-08,2184.050048828125,1335.800048828125,0.2630000114440918,95.72000122070312
2016-08-15,2183.8701171875,1340.4000244140625,0.2930000126361847,94.51000213623047
2016-08-22,2169.0400390625,1321.5,0.3050000071525574,95.56999969482422
2016-08-29,2179.97998046875,1322.0999755859375,0.30300000309944153,95.87999725341797
2016-09-05,2127.81005859375,1330.0999755859375,0.3330000042915344,95.33999633789062
2016-09-12,2139.159912109375,1305.800048828125,0.27300000190734863,96.11000061035156
2016-09-19,2164.68994140625,1337.199951171875,0.16500000655651093,95.4800033569336
2016-09-26,2168.27001953125,1313.300048828125,0.25999999046325684,95.45999908447266
2016-10-03,2153.739990234375,1248.9000244140625,0.3100000023841858,96.5199966430664
2016-10-10,2132.97998046875,1253.0999755859375,0.28999999165534973,98.0199966430664
2016-10-17,2141.159912109375,1265.9000244140625,0.3149999976158142,98.69999694824219
2016-10-24,2126.409912109375,1275.5,0.27300000190734863,98.3499984741211
2016-10-31,2085.179931640625,1303.300048828125,0.3580000102519989,97.06999969482422
2016-11-07,2164.449951171875,1223.5,0.4580000042915344,98.98999786376953
2016-11-14,2181.89990234375,1208.5,0.4180000126361847,101.20999908447266
2016-11-21,2213.35009765625,1178.199951171875,0.47999998927116394,101.48999786376953
2016-11-28,2191.949951171875,1175.0999755859375,0.45500001311302185,100.7699966430664
2016-12-05,2259.530029296875,1159.4000244140625,0.5199999809265137,101.56999969482422
2016-12-12,2258.070068359375,1135.300048828125,0.48500001430511475,102.94999694824219
2016-12-19,2263.7900390625,1131.9000244140625,0.5,103.01000213623047
2016-12-26,2238.830078125,1150.0,0.47999998927116394,102.38999938964844
2017-01-02,2276.97998046875,1171.9000244140625,0.503000020980835,102.22000122070312
2017-01-09,2274.639892578125,1195.300048828125,0.5130000114440918,101.18000030517578
2017-01-16,2271.31005859375,1204.300048828125,0.47999998927116394,100.73999786376953
2017-01-23,2294.68994140625,1188.0999755859375,0.49799999594688416,100.52999877929688
2017-01-30,2297.419921875,1218.5,0.4880000054836273,99.87000274658203
2017-02-06,2316.10009765625,1234.4000244140625,0.5230000019073486,100.80000305175781
2017-02-13,2351.159912109375,1237.5999755859375,0.5080000162124634,100.94999694824219
2017-02-20,2367.340087890625,1256.9000244140625,0.49799999594688416,101.08999633789062
2017-02-27,2383.1201171875,1225.5,0.6830000281333923,101.54000091552734
2017-03-06,2372.60009765625,1200.699951171875,0.7250000238418579,101.25
2017-03-13,2378.25,1229.800048828125,0.7080000042915344,100.30000305175781
2017-03-20,2343.97998046875,1248.199951171875,0.7480000257492065,99.62999725341797
2017-03-27,2362.719970703125,1247.300048828125,0.7379999756813049,100.3499984741211
2017-04-03,2355.5400390625,1254.300048828125,0.7979999780654907,101.18000030517578
2017-04-10,2328.949951171875,1285.9000244140625,0.7900000214576721,100.55999755859375
2017-04-17,2348.68994140625,1287.4000244140625,0.7630000114440918,99.9800033569336
2017-04-24,2384.199951171875,1266.0999755859375,0.7799999713897705,99.05000305175781
2017-05-01,2399.2900390625,1224.800048828125,0.8679999709129333,98.6500015258789
2017-05-08,2390.89990234375,1226.199951171875,0.8550000190734863,99.25
2017-05-15,2381.72998046875,1252.699951171875,0.8880000114440918,97.1500015258789
2017-05-22,2415.820068359375,1267.5999755859375,0.9100000262260437,97.4000015258789
2017-05-29,2439.070068359375,1276.800048828125,0.953000009059906,96.72000122070312
2017-06-05,2431.77001953125,1268.5,0.9800000190734863,97.2699966430664
2017-06-12,2433.14990234375,1254.0,0.9850000143051147,97.16000366210938
2017-06-19,2438.300048828125,1256.199951171875,0.9330000281333923,97.30000305175781
2017-06-26,2423.409912109375,1240.699951171875,0.9929999709129333,95.66000366210938
2017-07-03,2425.179931640625,1208.5999755859375,1.0080000162124634,96.01000213623047
2017-07-10,2459.27001953125,1226.5999755859375,1.0080000162124634,95.11000061035156
2017-07-17,2472.5400390625,1254.300048828125,1.1380000114440918,93.94000244140625
2017-07-24,2472.10009765625,1268.4000244140625,1.0529999732971191,93.26000213623047
2017-07-31,2476.830078125,1258.300048828125,1.0529999732971191,93.54000091552734
2017-08-07,2441.320068359375,1287.699951171875,1.0130000114440918,93.06999969482422
2017-08-14,2425.550048828125,1285.699951171875,0.9879999756813049,93.43000030517578
2017-08-21,2443.050048828125,1292.5,0.9950000047683716,92.73999786376953
2017-08-28,2476.550048828125,1324.5,0.9850000143051147,92.80999755859375
2017-09-04,2461.429931640625,1346.0,1.0199999809265137,91.33000183105469
2017-09-11,2500.22998046875,1320.4000244140625,1.0099999904632568,91.87000274658203
2017-09-18,2502.219970703125,1293.300048828125,1.003000020980835,92.16999816894531
2017-09-25,2519.360107421875,1281.5,1.027999997138977,93.08000183105469
2017-10-02,2549.330078125,1271.5999755859375,1.0429999828338623,93.80000305175781
2017-10-09,2553.169921875,1301.5,1.0499999523162842,93.08999633789062
2017-10-16,2575.2099609375,1277.4000244140625,1.0750000476837158,93.69999694824219
2017-10-23,2581.070068359375,1268.5,1.0729999542236328,94.91999816894531
2017-10-30,2587.840087890625,1266.5,1.1480000019073486,94.94000244140625
2017-11-06,2582.300048828125,1272.4000244140625,1.2000000476837158,94.38999938964844
2017-11-13,2578.85009765625,1295.800048828125,1.2400000095367432,93.66000366210938
2017-11-20,2602.419921875,1286.699951171875,1.2400000095367432,92.76000213623047
2017-11-27,2642.219970703125,1278.800048828125,1.2350000143051147,92.9000015258789
2017-12-04,2651.5,1245.199951171875,1.253000020980835,93.9000015258789
2017-12-11,2675.81005859375,1254.300048828125,1.284999966621399,93.93000030517578
2017-12-18,2683.340087890625,1275.4000244140625,1.2979999780654907,93.3499984741211
2017-12-25,2673.610107421875,1306.300048828125,1.3550000190734863,92.12000274658203
2018-01-01,2743.14990234375,1320.300048828125,1.3700000047683716,91.94999694824219
2018-01-08,2786.239990234375,1333.4000244140625,1.409999966621399,90.97000122070312
2018-01-15,2810.300048828125,1331.9000244140625,1.402999997138977,90.56999969482422
2018-01-22,2872.8701171875,1351.5999755859375,1.3880000114440918,89.06999969482422
2018-01-29,2762.1298828125,1333.699951171875,1.4500000476837158,89.19999694824219
2018-02-05,2619.550048828125,1313.0999755859375,1.524999976158142,90.44000244140625
2018-02-12,2732.219970703125,1353.199951171875,1.5700000524520874,89.0999984741211
2018-02-19,2747.300048828125,1328.199951171875,1.6050000190734863,89.87999725341797
2018-02-26,2691.25,1321.0999755859375,1.6050000190734863,89.94000244140625
2018-03-05,2786.570068359375,1322.4000244140625,1.6349999904632568,90.08999633789062
2018-03-12,2752.010009765625,1311.300048828125,1.7380000352859497,90.2300033569336
2018-03-19,2588.260009765625,1349.300048828125,1.687999963760376,89.44000244140625
2018-03-26,2640.8701171875,1322.800048828125,1.6699999570846558,89.97000122070312
2018-04-02,2604.469970703125,1331.9000244140625,1.6799999475479126,90.11000061035156
2018-04-09,2656.300048828125,1344.800048828125,1.718000054359436,89.80000305175781
2018-04-16,2670.139892578125,1336.699951171875,1.7649999856948853,90.31999969482422
2018-04-23,2669.909912109375,1320.300048828125,1.7699999809265137,91.54000091552734
2018-04-30,2663.419921875,1312.699951171875,1.7929999828338623,92.56999969482422
2018-05-07,2727.719970703125,1319.0,1.8600000143051147,92.54000091552734
2018-05-14,2712.969970703125,1290.199951171875,1.8550000190734863,93.63999938964844
2018-05-21,2721.330078125,1303.300048828125,1.8530000448226929,94.19000244140625
2018-05-28,2734.6201171875,1294.800048828125,1.8680000305175781,94.19000244140625
2018-06-04,2779.030029296875,1298.0999755859375,1.8799999952316284,93.55000305175781
2018-06-11,2779.659912109375,1274.5999755859375,1.8880000114440918,94.79000091552734
2018-06-18,2754.8798828125,1267.4000244140625,1.8700000047683716,94.5199966430664
2018-06-25,2718.3701171875,1251.300048828125,1.8799999952316284,94.62999725341797
2018-07-02,2759.820068359375,1254.300048828125,1.9049999713897705,94.04000091552734
2018-07-09,2801.31005859375,1239.5999755859375,1.9279999732971191,94.75
2018-07-16,2801.830078125,1229.5,1.9329999685287476,94.45999908447266
2018-07-23,2818.820068359375,1222.5999755859375,1.9450000524520874,94.68000030517578
2018-07-30,2840.35009765625,1214.199951171875,1.9600000381469727,95.13999938964844
2018-08-06,2833.280029296875,1211.0999755859375,2.0,96.36000061035156
2018-08-13,2850.1298828125,1176.5,1.9950000047683716,96.0999984741211
2018-08-20,2874.68994140625,1206.300048828125,2.0480000972747803,95.1500015258789
2018-08-27,2901.52001953125,1200.300048828125,2.055000066757202,95.13999938964844
2018-09-03,2871.679931640625,1193.5999755859375,2.0880000591278076,95.37000274658203
2018-09-10,2904.97998046875,1195.0,2.1029999256134033,94.9800033569336
2018-09-17,2929.669921875,1196.199951171875,2.122999906539917,94.22000122070312
2018-09-24,2913.97998046875,1191.5,2.1500000953674316,95.19000244140625
2018-10-01,2885.570068359375,1201.199951171875,2.1649999618530273,95.62000274658203
2018-10-08,2767.1298828125,1218.0999755859375,2.2179999351501465,95.22000122070312
2018-10-15,2767.780029296875,1225.300048828125,2.259999990463257,95.70999908447266
2018-10-22,2658.68994140625,1232.5,2.2730000019073486,96.36000061035156
2018-10-29,2723.06005859375,1230.9000244140625,2.2730000019073486,96.54000091552734
2018-11-05,2781.010009765625,1206.4000244140625,2.299999952316284,96.91000366210938
2018-11-12,2736.27001953125,1220.800048828125,2.299999952316284,96.47000122070312
2018-11-19,2632.56005859375,1221.0,2.3480000495910645,96.91999816894531
2018-11-26,2760.169921875,1220.199951171875,2.308000087738037,97.2699966430664
2018-12-03,2633.080078125,1246.800048828125,2.3399999141693115,96.51000213623047
2018-12-10,2599.949951171875,1237.0,2.368000030517578,97.44000244140625
2018-12-17,2416.6201171875,1253.800048828125,2.3299999237060547,96.95999908447266
2018-12-24,2485.739990234375,1279.9000244140625,2.328000068664551,96.38999938964844
2018-12-31,2531.93994140625,1282.699951171875,2.3580000400543213,96.19000244140625
2019-01-07,2596.260009765625,1287.0999755859375,2.369999885559082,95.66999816894531
2019-01-14,2670.7099609375,1281.300048828125,2.3480000495910645,96.33999633789062
2019-01-21,2664.760009765625,1297.4000244140625,2.328000068664551,95.79000091552734
2019-01-28,2706.530029296875,1316.9000244140625,2.3399999141693115,95.58000183105469
2019-02-04,2707.8798828125,1313.699951171875,2.365000009536743,96.63999938964844
2019-02-11,2775.60009765625,1318.0999755859375,2.369999885559082,96.91999816894531
2019-02-18,2792.669921875,1329.199951171875,2.3929998874664307,96.51000213623047
2019-02-25,2803.68994140625,1296.4000244140625,2.378000020980835,96.52999877929688
2019-03-04,2743.070068359375,1297.0,2.3929998874664307,97.37000274658203
2019-03-11,2822.47998046875,1301.800048828125,2.388000011444092,96.5999984741211
2019-03-18,2800.7099609375,1311.5999755859375,2.3980000019073486,96.6500015258789
2019-03-25,2834.39990234375,1293.0,2.328000068664551,97.27999877929688
2019-04-01,2892.739990234375,1290.4000244140625,2.369999885559082,97.4000015258789
2019-04-08,2907.409912109375,1290.5999755859375,2.375,96.97000122070312
2019-04-15,2905.030029296875,1271.9000244140625,2.365000009536743,97.47000122070312
2019-04-22,2939.8798828125,1284.9000244140625,2.359999895095825,98.01000213623047
2019-04-29,2945.639892578125,1279.199951171875,2.368000030517578,97.5199966430664
2019-05-06,2881.39990234375,1285.699951171875,2.369999885559082,97.33000183105469
2019-05-13,2859.530029296875,1274.5,2.3299999237060547,98.0
2019-05-20,2826.06005859375,1283.0,2.2880001068115234,97.61000061035156
2019-05-27,2752.06005859375,1305.800048828125,2.2929999828338623,97.75
2019-06-03,2873.340087890625,1341.199951171875,2.2149999141693115,96.61000061035156
2019-06-10,2886.97998046875,1340.0999755859375,2.125,97.56999969482422
2019-06-17,2950.4599609375,1396.199951171875,2.055000066757202,96.22000122070312
2019-06-24,2941.760009765625,1409.699951171875,2.0350000858306885,96.12999725341797
2019-07-01,2990.409912109375,1396.699951171875,2.1630001068115234,97.25
2019-07-08,3013.77001953125,1409.9000244140625,2.0899999141693115,96.80999755859375
2019-07-15,2976.610107421875,1425.0999755859375,2.013000011444092,97.1500015258789
2019-07-22,3025.860107421875,1418.5,2.062999963760376,98.01000213623047
2019-07-29,2932.050048828125,1445.5999755859375,2.0,98.0999984741211
2019-08-05,2918.64990234375,1496.5999755859375,1.9500000476837158,97.48999786376953
2019-08-12,2888.679931640625,1512.5,1.8229999542236328,98.13999938964844
2019-08-19,2847.110107421875,1526.5999755859375,1.909999966621399,97.63999938964844
2019-08-26,2926.4599609375,1519.0999755859375,1.9329999685287476,98.91999816894531
2019-09-02,2978.7099609375,1506.199951171875,1.909999966621399,98.38999938964844
2019-09-09,3007.389892578125,1490.9000244140625,1.899999976158142,98.26000213623047
2019-09-16,2992.070068359375,1507.300048828125,1.850000023841858,98.51000213623047
2019-09-23,2961.7900390625,1499.0999755859375,1.7300000190734863,99.11000061035156
2019-09-30,2952.010009765625,1506.199951171875,1.6549999713897705,98.80999755859375
2019-10-07,2970.27001953125,1482.699951171875,1.6230000257492065,98.30000305175781
2019-10-14,2986.199951171875,1488.199951171875,1.625,97.27999877929688
2019-10-21,3022.550048828125,1499.5,1.625,97.83000183105469
2019-10-28,3066.909912109375,1508.0,1.4850000143051147,97.23999786376953
2019-11-04,3093.080078125,1461.300048828125,1.5099999904632568,98.3499984741211
2019-11-11,3120.4599609375,1467.300048828125,1.527999997138977,98.0
2019-11-18,3110.2900390625,1463.0999755859375,1.5429999828338623,98.2699966430664
2019-11-25,3140.97998046875,1465.5999755859375,1.5399999618530273,98.2699966430664
2019-12-02,3145.909912109375,1459.0999755859375,1.4800000190734863,97.69999694824219
2019-12-09,3168.800048828125,1475.5999755859375,1.5230000019073486,97.16999816894531
2019-12-16,3221.219970703125,1474.699951171875,1.527999997138977,97.70999908447266
2019-12-23,3240.02001953125,1513.800048828125,1.5180000066757202,96.91999816894531
2019-12-30,3234.85009765625,1549.199951171875,1.4730000495910645,96.83999633789062
2020-01-06,3265.35009765625,1557.5,1.4980000257492065,97.36000061035156
2020-01-13,3329.6201171875,1558.800048828125,1.5230000019073486,97.61000061035156
2020-01-20,3295.469970703125,1571.0999755859375,1.4900000095367432,97.8499984741211
2020-01-27,3225.52001953125,1582.9000244140625,1.5099999904632568,97.38999938964844
2020-02-03,3327.7099609375,1568.5999755859375,1.5180000066757202,98.68000030517578
2020-02-10,3380.159912109375,1582.699951171875,1.534999966621399,99.12000274658203
2020-02-17,3337.75,1644.5999755859375,1.5180000066757202,99.26000213623047
2020-02-24,2954.219970703125,1564.0999755859375,1.2300000190734863,98.12999725341797
2020-03-02,2972.3701171875,1670.800048828125,0.41499999165534973,95.94999694824219
2020-03-09,2711.02001953125,1515.699951171875,0.24300000071525574,98.75
2020-03-16,2304.919921875,1484.0,-0.032999999821186066,102.81999969482422
2020-03-23,2541.469970703125,1623.9000244140625,-0.057999998331069946,98.37000274658203
2020-03-30,2488.64990234375,1633.699951171875,0.057999998331069946,100.58000183105469
