Date,google_trends
2017-01-23,0.0
2017-01-30,0.0
2017-02-06,0.7633587786259541
2017-02-13,0.0
2017-02-20,1.5267175572519083
2017-02-27,2.2900763358778624
2017-03-06,3.0534351145038165
2017-03-13,1.5267175572519083
2017-03-20,1.5267175572519083
2017-03-27,1.5267175572519083
2017-04-03,1.5267175572519083
2017-04-10,1.5267175572519083
2017-04-17,1.5267175572519083
2017-04-24,1.5267175572519083
2017-05-01,3.0534351145038165
2017-05-08,5.343511450381679
2017-05-15,6.870229007633588
2017-05-22,13.740458015267176
2017-05-29,7.633587786259542
2017-06-05,7.633587786259542
2017-06-12,8.396946564885496
2017-06-19,6.106870229007633
2017-06-26,6.870229007633588
2017-07-03,5.343511450381679
2017-07-10,6.106870229007633
2017-07-17,6.870229007633588
2017-07-24,6.870229007633588
2017-07-31,10.687022900763358
2017-08-07,9.923664122137405
2017-08-14,14.50381679389313
2017-08-21,10.687022900763358
2017-08-28,12.213740458015266
2017-09-04,12.977099236641221
2017-09-11,16.030534351145036
2017-09-18,9.923664122137405
2017-09-25,7.633587786259542
2017-10-02,7.633587786259542
2017-10-09,13.740458015267176
2017-10-16,14.50381679389313
2017-10-23,14.50381679389313
2017-10-30,20.610687022900763
2017-11-06,22.137404580152673
2017-11-13,24.427480916030532
2017-11-20,20.610687022900763
2017-11-27,51.908396946564885
2017-12-04,74.80916030534351
2017-12-11,70.99236641221374
2017-12-18,83.96946564885496
2017-12-25,52.67175572519084
2018-01-01,39.69465648854962
2018-01-08,70.99236641221374
2018-01-15,86.25954198473282
2018-01-22,56.48854961832062
2018-01-29,60.30534351145038
2018-02-05,72.51908396946564
2018-02-12,39.69465648854962
2018-02-19,36.6412213740458
2018-02-26,28.24427480916031
2018-03-05,26.717557251908396
2018-03-12,27.480916030534353
2018-03-19,24.427480916030532
2018-03-26,24.427480916030532
2018-04-02,24.427480916030532
2018-04-09,21.374045801526716
2018-04-16,19.84732824427481
2018-04-23,19.84732824427481
2018-04-30,17.557251908396946
2018-05-07,17.557251908396946
2018-05-14,15.267175572519085
2018-05-21,15.267175572519085
2018-05-28,13.740458015267176
2018-06-04,12.213740458015266
2018-06-11,16.793893129770993
2018-06-18,13.740458015267176
2018-06-25,14.50381679389313
2018-07-02,12.213740458015266
2018-07-09,11.450381679389313
2018-07-16,14.50381679389313
2018-07-23,16.030534351145036
2018-07-30,14.50381679389313
2018-08-06,15.267175572519085
2018-08-13,14.50381679389313
2018-08-20,12.213740458015266
2018-08-27,13.740458015267176
2018-09-03,15.267175572519085
2018-09-10,13.740458015267176
2018-09-17,11.450381679389313
2018-09-24,12.213740458015266
2018-10-01,9.923664122137405
2018-10-08,11.450381679389313
2018-10-15,10.687022900763358
2018-10-22,9.16030534351145
2018-10-29,9.923664122137405
2018-11-05,9.16030534351145
2018-11-12,13.740458015267176
2018-11-19,19.84732824427481
2018-11-26,19.083969465648856
2018-12-03,15.267175572519085
2018-12-10,15.267175572519085
2018-12-17,16.793893129770993
2018-12-24,12.977099236641221
2018-12-31,11.450381679389313
2019-01-07,3.0534351145038165
2019-01-14,2.2900763358778624
2019-01-21,1.5267175572519083
2019-01-28,2.2900763358778624
2019-02-04,2.2900763358778624
2019-02-11,2.2900763358778624
2019-02-18,2.2900763358778624
2019-02-25,2.2900763358778624
2019-03-04,2.2900763358778624
2019-03-11,0.7633587786259541
2019-03-18,1.5267175572519083
2019-03-25,1.5267175572519083
2019-04-01,5.343511450381679
2019-04-08,3.816793893129771
2019-04-15,3.0534351145038165
2019-04-22,3.816793893129771
2019-04-29,3.0534351145038165
2019-05-06,5.343511450381679
2019-05-13,9.923664122137405
2019-05-20,6.106870229007633
2019-05-27,7.633587786259542
2019-06-03,5.343511450381679
2019-06-10,5.343511450381679
2019-06-17,9.16030534351145
2019-06-24,15.267175572519085
2019-07-01,9.16030534351145
2019-07-08,8.396946564885496
2019-07-15,9.16030534351145
2019-07-22,6.106870229007633
2019-07-29,5.343511450381679
2019-08-05,6.870229007633588
2019-08-12,6.106870229007633
2019-08-19,5.343511450381679
2019-08-26,26.717557251908396
2019-09-02,79.38931297709924
2019-09-09,41.98473282442748
2019-09-16,37.404580152671755
2019-09-23,22.900763358778626
2019-09-30,3.816793893129771
2019-10-07,3.0534351145038165
2019-10-14,3.0534351145038165
2019-10-21,4.580152671755725
2019-10-28,3.816793893129771
2019-11-04,3.0534351145038165
2019-11-11,2.2900763358778624
2019-11-18,3.816793893129771
2019-11-25,3.816793893129771
2019-12-02,3.0534351145038165
2019-12-09,2.2900763358778624
2019-12-16,3.0534351145038165
2019-12-23,2.2900763358778624
2019-12-30,3.0534351145038165
2020-01-06,20.610687022900763
2020-01-13,21.374045801526716
2020-01-20,19.083969465648856
2020-01-27,20.610687022900763
2020-02-03,22.137404580152673
2020-02-10,25.954198473282442
2020-02-17,22.137404580152673
2020-02-24,22.900763358778626
2020-03-02,20.610687022900763
2020-03-09,40.458015267175576
2020-03-16,42.74809160305343
2020-03-23,29.770992366412212
2020-03-30,24.427480916030532
2020-04-06,25.954198473282442
2020-04-13,25.190839694656486
2020-04-20,25.190839694656486
2020-04-27,32.82442748091603
2020-05-04,37.404580152671755
2020-05-11,42.74809160305343
2020-05-18,29.00763358778626
2020-05-25,26.717557251908396
2020-06-01,25.954198473282442
2020-06-08,22.137404580152673
2020-06-15,21.374045801526716
2020-06-22,19.083969465648856
2020-06-29,19.84732824427481
2020-07-06,19.083969465648856
2020-07-13,22.137404580152673
2020-07-20,20.610687022900763
2020-07-27,35.11450381679389
2020-08-03,32.06106870229007
2020-08-10,27.480916030534353
2020-08-17,26.717557251908396
